source_row_index,document_uri,title,date,local_speaker_id,speaker_href,person_id,speaker_name,name_key,document_person_key,local_id_reused_across_people,stable_person_uses_multiple_local_ids,stable_person_has_name_conflict
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per59,,,,,http://datos.bcn.cl/recurso/cl/documento/700181#per59,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per70,http://datos.bcn.cl/recurso/persona/5255,5255,jorge guzman zepeda,JORGE GUZMAN ZEPEDA,http://datos.bcn.cl/recurso/cl/documento/700181#per70,False,True,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per134,http://datos.bcn.cl/recurso/persona/5256,5256,marlene perez cartes,MARLENE PEREZ CARTES,http://datos.bcn.cl/recurso/cl/documento/700181#per134,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per83,http://datos.bcn.cl/recurso/persona/5253,5253,eric aedo jeldres,ERIC AEDO JELDRES,http://datos.bcn.cl/recurso/cl/documento/700181#per83,False,True,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per117,http://datos.bcn.cl/recurso/persona/5254,5254,felix bugueno sotelo,FELIX BUGUENO SOTELO,http://datos.bcn.cl/recurso/cl/documento/700181#per117,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per100,http://datos.bcn.cl/recurso/persona/5252,5252,roberto arroyo munoz,ROBERTO ARROYO MUNOZ,http://datos.bcn.cl/recurso/cl/documento/700181#per100,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per36,http://datos.bcn.cl/recurso/persona/5250,5250,agustin matias romero leiva,AGUSTIN MATIAS ROMERO LEIVA,http://datos.bcn.cl/recurso/cl/documento/700181#per36,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per41,http://datos.bcn.cl/recurso/persona/1978,1978,jaime naranjo ortiz,JAIME NARANJO ORTIZ,http://datos.bcn.cl/recurso/cl/documento/700181#per41,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per145,http://datos.bcn.cl/recurso/persona/4585,4585,raul alfonso leiva carvajal,RAUL ALFONSO LEIVA CARVAJAL,http://datos.bcn.cl/recurso/cl/documento/700181#per145,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per106,http://datos.bcn.cl/recurso/persona/5259,5259,benjamin moreno bascur,BENJAMIN MORENO BASCUR,http://datos.bcn.cl/recurso/cl/documento/700181#per106,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per124,http://datos.bcn.cl/recurso/persona/5110,5110,erika paulina martinez osorio,ERIKA PAULINA MARTINEZ OSORIO,http://datos.bcn.cl/recurso/cl/documento/700181#per124,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per4,http://datos.bcn.cl/recurso/persona/5257,5257,felipe donoso castro,FELIPE DONOSO CASTRO,http://datos.bcn.cl/recurso/cl/documento/700181#per4,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per151,http://datos.bcn.cl/recurso/persona/4506,4506,jorge evaldo rathgeb schifferli,JORGE EVALDO RATHGEB SCHIFFERLI,http://datos.bcn.cl/recurso/cl/documento/700181#per151,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per82,http://datos.bcn.cl/recurso/persona/5258,5258,sara concha smith,SARA CONCHA SMITH,http://datos.bcn.cl/recurso/cl/documento/700181#per82,False,True,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per56,http://datos.bcn.cl/recurso/persona/5194,5194,cristian tapia ramos,CRISTIAN TAPIA RAMOS,http://datos.bcn.cl/recurso/cl/documento/700181#per56,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per175,http://datos.bcn.cl/recurso/persona/3319,3319,hector enrique campos perez,HECTOR ENRIQUE CAMPOS PEREZ,http://datos.bcn.cl/recurso/cl/documento/700181#per175,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per126,http://datos.bcn.cl/recurso/persona/5198,5198,marco sulantay olivares,MARCO SULANTAY OLIVARES,http://datos.bcn.cl/recurso/cl/documento/700181#per126,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per23,http://datos.bcn.cl/recurso/persona/4647,4647,cristian labbe,CRISTIAN LABBE,http://datos.bcn.cl/recurso/cl/documento/700181#per23,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per161,http://datos.bcn.cl/recurso/persona/5199,5199,victor pino fuentes,VICTOR PINO FUENTES,http://datos.bcn.cl/recurso/cl/documento/700181#per161,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per104,http://datos.bcn.cl/recurso/persona/5264,5264,lorena fries monleon,LORENA FRIES MONLEON,http://datos.bcn.cl/recurso/cl/documento/700181#per104,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per156,http://datos.bcn.cl/recurso/persona/5265,5265,cristobal martinez ramirez,CRISTOBAL MARTINEZ RAMIREZ,http://datos.bcn.cl/recurso/cl/documento/700181#per156,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per30,http://datos.bcn.cl/recurso/persona/362,362,mario arnello romo,MARIO ARNELLO ROMO,http://datos.bcn.cl/recurso/cl/documento/700181#per30,False,True,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per68,http://datos.bcn.cl/recurso/persona/5266,5266,emilia schneider videla,EMILIA SCHNEIDER VIDELA,http://datos.bcn.cl/recurso/cl/documento/700181#per68,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per50,http://datos.bcn.cl/recurso/persona/5267,5267,alejandra placencia cabello,ALEJANDRA PLACENCIA CABELLO,http://datos.bcn.cl/recurso/cl/documento/700181#per50,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per141,http://datos.bcn.cl/recurso/persona/5260,5260,felipe camano cardenas,FELIPE CAMANO CARDENAS,http://datos.bcn.cl/recurso/cl/documento/700181#per141,False,True,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per181,http://datos.bcn.cl/recurso/persona/167,167,alejandro santana tirachini,ALEJANDRO SANTANA TIRACHINI,http://datos.bcn.cl/recurso/cl/documento/700181#per181,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per138,http://datos.bcn.cl/recurso/persona/5261,5261,mercedes bulnes nunez,MERCEDES BULNES NUNEZ,http://datos.bcn.cl/recurso/cl/documento/700181#per138,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per125,http://datos.bcn.cl/recurso/persona/4597,4597,carmen adelaida hertz cadiz,CARMEN ADELAIDA HERTZ CADIZ,http://datos.bcn.cl/recurso/cl/documento/700181#per125,False,False,False
0,http://datos.bcn.cl/recurso/cl/documento/700181,1.4. Discusión en Sala,2023-01-05,per63,http://datos.bcn.cl/recurso/persona/5262,5262,marta bravo salinas,MARTA BRAVO SALINAS,http://datos.bcn.cl/recurso/cl/documento/700181#per63,False,False,False
