source_row_index,document_uri,title,date,local_speaker_id,speaker_href,person_id,speaker_name,name_key,document_person_key,local_id_reused_across_people,stable_person_uses_multiple_local_ids,stable_person_has_name_conflict
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per36,http://datos.bcn.cl/recurso/persona/1686,1686,silvia costa espinoza,SILVIA COSTA ESPINOZA,http://datos.bcn.cl/recurso/cl/documento/704142#per36,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per82,http://datos.bcn.cl/recurso/persona/2021,2021,andres chadwick pinera,ANDRES CHADWICK PINERA,http://datos.bcn.cl/recurso/cl/documento/704142#per82,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per54,http://datos.bcn.cl/recurso/persona/4552,4552,alejandro javier bernales maldonado,ALEJANDRO JAVIER BERNALES MALDONADO,http://datos.bcn.cl/recurso/cl/documento/704142#per54,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per65,http://datos.bcn.cl/recurso/persona/4551,4551,diego eduardo ibanez cotroneo,DIEGO EDUARDO IBANEZ COTRONEO,http://datos.bcn.cl/recurso/cl/documento/704142#per65,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per41,http://datos.bcn.cl/recurso/persona/4550,4550,marta carolina marzan pinto,MARTA CAROLINA MARZAN PINTO,http://datos.bcn.cl/recurso/cl/documento/704142#per41,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per58,http://datos.bcn.cl/recurso/persona/4697,4697,barbara sepulveda hales,BARBARA SEPULVEDA HALES,http://datos.bcn.cl/recurso/cl/documento/704142#per58,True,False,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per44,http://datos.bcn.cl/recurso/persona/5165,5165,dina gonzalez alfaro,DINA GONZALEZ ALFARO,http://datos.bcn.cl/recurso/cl/documento/704142#per44,True,False,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per59,http://datos.bcn.cl/recurso/persona/4721,4721,claudia castro gutierrez,CLAUDIA CASTRO GUTIERREZ,http://datos.bcn.cl/recurso/cl/documento/704142#per59,True,False,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per16,http://datos.bcn.cl/recurso/persona/4559,4559,andres longton herrera,ANDRES LONGTON HERRERA,http://datos.bcn.cl/recurso/cl/documento/704142#per16,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per40,http://datos.bcn.cl/recurso/persona/4618,4618,maria ximena ossandon irarrazabal,MARIA XIMENA OSSANDON IRARRAZABAL,http://datos.bcn.cl/recurso/cl/documento/704142#per40,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per136,http://datos.bcn.cl/recurso/persona/819,819,felix ernesto iglesias cortes,FELIX ERNESTO IGLESIAS CORTES,http://datos.bcn.cl/recurso/cl/documento/704142#per136,True,False,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per42,http://datos.bcn.cl/recurso/persona/4822,4822,macarena carolina ripamonti serrano,MACARENA CAROLINA RIPAMONTI SERRANO,http://datos.bcn.cl/recurso/cl/documento/704142#per42,True,False,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per99,http://datos.bcn.cl/recurso/persona/4554,4554,felix marcelo gonzalez gatica,FELIX MARCELO GONZALEZ GATICA,http://datos.bcn.cl/recurso/cl/documento/704142#per99,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per138,http://datos.bcn.cl/recurso/persona/3707,3707,sergio salinas moreira,SERGIO SALINAS MOREIRA,http://datos.bcn.cl/recurso/cl/documento/704142#per138,True,False,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per108,http://datos.bcn.cl/recurso/persona/4611,4611,cristhian patricio moreira barros,CRISTHIAN PATRICIO MOREIRA BARROS,http://datos.bcn.cl/recurso/cl/documento/704142#per108,True,True,False
1,http://datos.bcn.cl/recurso/cl/documento/704142,1.12. Discusión en Sala,2024-01-23,per103,http://datos.bcn.cl/recurso/persona/4610,4610,miguel angel calisto aguila,MIGUEL ANGEL CALISTO AGUILA,http://datos.bcn.cl/recurso/cl/documento/704142#per103,True,True,False
